DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag,timestamp,temperature,windspeed,solar_irradiance
04/13/2025,10,3,LZ_AEN,LZ,-14.3,N,2025-04-13 09:00:00,66.3,9.1,293.0
04/13/2025,10,3,LZ_HOUSTON,LZ,0.1,N,2025-04-13 09:00:00,68.5,10.4,47.0
04/13/2025,10,3,LZ_NORTH,LZ,-8.88,N,2025-04-13 09:00:00,67.7,13.7,282.0
04/12/2025,2,3,LZ_AEN,LZ,16.55,N,2025-04-12 01:00:00,65.8,0.0,0.0
04/12/2025,2,3,LZ_HOUSTON,LZ,17.87,N,2025-04-12 01:00:00,72.1,0.2,0.0
04/12/2025,2,3,LZ_NORTH,LZ,17.11,N,2025-04-12 01:00:00,63.0,4.9,0.0
04/16/2025,1,4,LZ_AEN,LZ,22.87,N,2025-04-16 00:00:00,73.9,4.4,0.0
04/16/2025,1,4,LZ_HOUSTON,LZ,21.99,N,2025-04-16 00:00:00,71.4,9.6,0.0
04/16/2025,1,4,LZ_NORTH,LZ,20.35,N,2025-04-16 00:00:00,61.1,3.5,0.0
04/17/2025,21,2,LZ_AEN,LZ,23.1,N,2025-04-17 20:00:00,79.7,15.0,0.0
04/17/2025,21,2,LZ_HOUSTON,LZ,25.42,N,2025-04-17 20:00:00,75.3,13.8,0.0
04/17/2025,21,2,LZ_NORTH,LZ,32.91,N,2025-04-17 20:00:00,79.5,15.9,0.0
04/17/2025,9,4,LZ_AEN,LZ,14.97,N,2025-04-17 08:00:00,69.2,11.6,38.0
04/17/2025,9,4,LZ_HOUSTON,LZ,17.05,N,2025-04-17 08:00:00,68.4,12.1,39.0
04/17/2025,9,4,LZ_NORTH,LZ,18.06,N,2025-04-17 08:00:00,66.1,11.3,95.0
04/12/2025,7,3,LZ_AEN,LZ,15.55,N,2025-04-12 06:00:00,60.5,0.0,0.0
04/12/2025,7,3,LZ_HOUSTON,LZ,16.9,N,2025-04-12 06:00:00,67.0,9.1,0.0
04/12/2025,7,3,LZ_NORTH,LZ,16.37,N,2025-04-12 06:00:00,56.8,6.5,0.0
04/12/2025,18,3,LZ_AEN,LZ,15.06,N,2025-04-12 17:00:00,89.4,10.5,522.0
04/12/2025,18,3,LZ_HOUSTON,LZ,17.97,N,2025-04-12 17:00:00,81.0,12.8,195.0
04/12/2025,18,3,LZ_NORTH,LZ,0.49,N,2025-04-12 17:00:00,82.1,16.1,667.0
04/17/2025,18,4,LZ_AEN,LZ,18.61,N,2025-04-17 17:00:00,86.3,12.9,327.0
04/17/2025,18,4,LZ_HOUSTON,LZ,22.91,N,2025-04-17 17:00:00,79.1,25.5,155.0
04/17/2025,18,4,LZ_NORTH,LZ,28.53,N,2025-04-17 17:00:00,82.1,17.4,297.0
04/16/2025,10,4,LZ_AEN,LZ,7.11,N,2025-04-16 09:00:00,66.7,5.6,154.0
04/16/2025,10,4,LZ_HOUSTON,LZ,13.8,N,2025-04-16 09:00:00,70.1,5.1,80.0
04/16/2025,10,4,LZ_NORTH,LZ,8.19,N,2025-04-16 09:00:00,62.6,10.5,165.0
04/17/2025,14,2,LZ_AEN,LZ,10.31,N,2025-04-17 13:00:00,81.1,11.8,419.0
04/17/2025,14,2,LZ_HOUSTON,LZ,22.1,N,2025-04-17 13:00:00,79.5,19.0,792.0
04/17/2025,14,2,LZ_NORTH,LZ,21.08,N,2025-04-17 13:00:00,78.7,18.4,1025.0
04/18/2025,3,3,LZ_AEN,LZ,14.27,N,2025-04-18 02:00:00,70.0,11.5,0.0
04/18/2025,3,3,LZ_HOUSTON,LZ,16.77,N,2025-04-18 02:00:00,71.9,20.0,0.0
04/18/2025,3,3,LZ_NORTH,LZ,16.1,N,2025-04-18 02:00:00,71.0,17.8,0.0
04/18/2025,14,3,LZ_AEN,LZ,15.16,N,2025-04-18 13:00:00,89.7,13.1,848.0
04/18/2025,14,3,LZ_HOUSTON,LZ,20.4,N,2025-04-18 13:00:00,82.8,15.6,871.0
04/18/2025,14,3,LZ_NORTH,LZ,19.03,N,2025-04-18 13:00:00,82.1,18.7,477.0
04/16/2025,23,4,LZ_AEN,LZ,22.08,N,2025-04-16 22:00:00,73.7,9.9,0.0
04/16/2025,23,4,LZ_HOUSTON,LZ,24.11,N,2025-04-16 22:00:00,70.1,12.2,0.0
04/16/2025,23,4,LZ_NORTH,LZ,29.45,N,2025-04-16 22:00:00,73.4,11.8,0.0
04/17/2025,3,2,LZ_AEN,LZ,19.11,N,2025-04-17 02:00:00,69.2,12.4,0.0
04/17/2025,3,2,LZ_HOUSTON,LZ,22.35,N,2025-04-17 02:00:00,68.1,18.3,0.0
04/17/2025,3,2,LZ_NORTH,LZ,22.82,N,2025-04-17 02:00:00,69.1,10.3,0.0
04/17/2025,10,4,LZ_AEN,LZ,15.38,N,2025-04-17 09:00:00,70.1,10.0,60.0
04/17/2025,10,4,LZ_HOUSTON,LZ,18.53,N,2025-04-17 09:00:00,72.0,12.1,102.0
04/17/2025,10,4,LZ_NORTH,LZ,18.77,N,2025-04-17 09:00:00,68.7,14.6,192.0
04/11/2025,4,1,LZ_AEN,LZ,26.24,N,2025-04-11 03:00:00,62.7,0.0,0.0
04/11/2025,4,1,LZ_HOUSTON,LZ,26.21,N,2025-04-11 03:00:00,65.9,3.6,0.0
04/11/2025,4,1,LZ_NORTH,LZ,26.46,N,2025-04-11 03:00:00,66.8,4.9,0.0
04/16/2025,18,4,LZ_AEN,LZ,25.65,N,2025-04-16 17:00:00,84.1,10.2,502.0
04/16/2025,18,4,LZ_HOUSTON,LZ,31.23,N,2025-04-16 17:00:00,77.4,13.1,142.0
04/16/2025,18,4,LZ_NORTH,LZ,24.11,N,2025-04-16 17:00:00,80.0,16.4,461.0
04/13/2025,18,3,LZ_AEN,LZ,18.38,N,2025-04-13 17:00:00,91.5,13.6,530.0
04/13/2025,18,3,LZ_HOUSTON,LZ,20.19,N,2025-04-13 17:00:00,81.1,18.8,75.0
04/13/2025,18,3,LZ_NORTH,LZ,18.2,N,2025-04-13 17:00:00,90.2,16.4,463.0
04/13/2025,7,3,LZ_AEN,LZ,13.58,N,2025-04-13 06:00:00,62.3,8.7,0.0
04/13/2025,7,3,LZ_HOUSTON,LZ,14.94,N,2025-04-13 06:00:00,66.1,11.6,0.0
04/13/2025,7,3,LZ_NORTH,LZ,14.98,N,2025-04-13 06:00:00,64.6,14.1,0.0
04/11/2025,13,1,LZ_AEN,LZ,17.08,N,2025-04-11 12:00:00,81.9,5.8,778.0
04/11/2025,13,1,LZ_HOUSTON,LZ,20.8,N,2025-04-11 12:00:00,79.1,9.2,663.0
04/11/2025,13,1,LZ_NORTH,LZ,25.25,N,2025-04-11 12:00:00,77.6,8.6,1142.0
04/16/2025,9,4,LZ_AEN,LZ,13.32,N,2025-04-16 08:00:00,65.1,8.2,38.0
04/16/2025,9,4,LZ_HOUSTON,LZ,12.18,N,2025-04-16 08:00:00,68.6,8.5,32.0
04/16/2025,9,4,LZ_NORTH,LZ,9.06,N,2025-04-16 08:00:00,59.2,8.9,66.0
04/16/2025,21,2,LZ_AEN,LZ,99.1,N,2025-04-16 20:00:00,79.0,9.3,0.0
04/16/2025,21,2,LZ_HOUSTON,LZ,107.17,N,2025-04-16 20:00:00,73.5,16.1,0.0
04/16/2025,21,2,LZ_NORTH,LZ,126.62,N,2025-04-16 20:00:00,76.8,13.0,0.0
04/12/2025,5,2,LZ_AEN,LZ,14.76,N,2025-04-12 04:00:00,61.6,0.1,0.0
04/12/2025,5,2,LZ_HOUSTON,LZ,16.14,N,2025-04-12 04:00:00,68.6,10.3,0.0
04/12/2025,5,2,LZ_NORTH,LZ,15.58,N,2025-04-12 04:00:00,59.4,5.5,0.0
04/16/2025,3,2,LZ_AEN,LZ,21.47,N,2025-04-16 02:00:00,71.0,8.6,0.0
04/16/2025,3,2,LZ_HOUSTON,LZ,19.61,N,2025-04-16 02:00:00,69.7,5.0,0.0
04/16/2025,3,2,LZ_NORTH,LZ,16.13,N,2025-04-16 02:00:00,58.8,3.0,0.0
04/17/2025,23,4,LZ_AEN,LZ,18.34,N,2025-04-17 22:00:00,74.0,14.7,0.0
04/17/2025,23,4,LZ_HOUSTON,LZ,22.35,N,2025-04-17 22:00:00,71.9,14.4,0.0
04/17/2025,23,4,LZ_NORTH,LZ,24.07,N,2025-04-17 22:00:00,76.4,16.0,0.0
04/16/2025,14,2,LZ_AEN,LZ,0.79,N,2025-04-16 13:00:00,81.3,11.6,351.0
04/16/2025,14,2,LZ_HOUSTON,LZ,36.47,N,2025-04-16 13:00:00,79.1,12.7,852.0
04/16/2025,14,2,LZ_NORTH,LZ,28.38,N,2025-04-16 13:00:00,77.7,13.7,403.0
04/11/2025,22,1,LZ_AEN,LZ,38.03,N,2025-04-11 21:00:00,76.5,4.6,0.0
04/11/2025,22,1,LZ_HOUSTON,LZ,37.45,N,2025-04-11 21:00:00,78.5,9.9,0.0
04/11/2025,22,1,LZ_NORTH,LZ,37.94,N,2025-04-11 21:00:00,70.7,1.5,0.0
04/12/2025,17,1,LZ_AEN,LZ,16.67,N,2025-04-12 16:00:00,89.4,12.0,685.0
04/12/2025,17,1,LZ_HOUSTON,LZ,17.05,N,2025-04-12 16:00:00,81.0,9.4,665.0
04/12/2025,17,1,LZ_NORTH,LZ,-1.95,N,2025-04-12 16:00:00,81.5,19.1,928.0
04/14/2025,5,4,LZ_AEN,LZ,17.7,N,2025-04-14 04:00:00,65.9,10.4,0.0
04/14/2025,5,4,LZ_HOUSTON,LZ,17.94,N,2025-04-14 04:00:00,68.2,8.1,0.0
04/14/2025,5,4,LZ_NORTH,LZ,16.58,N,2025-04-14 04:00:00,67.7,13.4,0.0
04/14/2025,14,4,LZ_AEN,LZ,7.2,N,2025-04-14 13:00:00,82.8,7.9,821.0
04/14/2025,14,4,LZ_HOUSTON,LZ,22.88,N,2025-04-14 13:00:00,79.3,8.6,950.0
04/14/2025,14,4,LZ_NORTH,LZ,22.64,N,2025-04-14 13:00:00,79.9,9.3,675.0
04/12/2025,8,1,LZ_AEN,LZ,16.69,N,2025-04-12 07:00:00,59.8,0.0,0.0
04/12/2025,8,1,LZ_HOUSTON,LZ,17.98,N,2025-04-12 07:00:00,65.2,10.2,3.0
04/12/2025,8,1,LZ_NORTH,LZ,17.4,N,2025-04-12 07:00:00,57.1,6.9,4.0
04/18/2025,13,1,LZ_AEN,LZ,8.91,N,2025-04-18 12:00:00,86.8,16.9,804.0
04/18/2025,13,1,LZ_HOUSTON,LZ,16.49,N,2025-04-18 12:00:00,81.2,16.5,830.0
04/18/2025,13,1,LZ_NORTH,LZ,19.84,N,2025-04-18 12:00:00,78.8,16.2,345.0
04/15/2025,18,2,LZ_AEN,LZ,36.45,N,2025-04-15 17:00:00,80.9,5.4,593.0
04/15/2025,18,2,LZ_HOUSTON,LZ,34.07,N,2025-04-15 17:00:00,75.6,8.2,138.0
04/15/2025,18,2,LZ_NORTH,LZ,26.16,N,2025-04-15 17:00:00,73.9,6.4,426.0
04/15/2025,7,2,LZ_AEN,LZ,52.79,N,2025-04-15 06:00:00,66.1,2.7,0.0
04/15/2025,7,2,LZ_HOUSTON,LZ,52.79,N,2025-04-15 06:00:00,67.6,4.5,0.0
04/15/2025,7,2,LZ_NORTH,LZ,52.79,N,2025-04-15 06:00:00,61.1,8.4,0.0
04/18/2025,4,1,LZ_AEN,LZ,12.82,N,2025-04-18 03:00:00,69.7,10.8,0.0
04/18/2025,4,1,LZ_HOUSTON,LZ,16.32,N,2025-04-18 03:00:00,71.9,16.9,0.0
04/18/2025,4,1,LZ_NORTH,LZ,15.38,N,2025-04-18 03:00:00,71.0,16.4,0.0
04/15/2025,4,2,LZ_AEN,LZ,19.63,N,2025-04-15 03:00:00,69.2,4.2,0.0
04/15/2025,4,2,LZ_HOUSTON,LZ,19.72,N,2025-04-15 03:00:00,69.2,5.4,0.0
04/15/2025,4,2,LZ_NORTH,LZ,20.02,N,2025-04-15 03:00:00,65.6,16.3,0.0
04/13/2025,3,1,LZ_AEN,LZ,14.5,N,2025-04-13 02:00:00,65.5,7.1,0.0
04/13/2025,3,1,LZ_HOUSTON,LZ,16.0,N,2025-04-13 02:00:00,66.3,9.6,0.0
04/13/2025,3,1,LZ_NORTH,LZ,15.56,N,2025-04-13 02:00:00,68.4,11.8,0.0
04/11/2025,14,3,LZ_AEN,LZ,18.51,N,2025-04-11 13:00:00,84.6,8.7,854.0
04/11/2025,14,3,LZ_HOUSTON,LZ,28.48,N,2025-04-11 13:00:00,81.0,6.7,896.0
04/11/2025,14,3,LZ_NORTH,LZ,32.43,N,2025-04-11 13:00:00,78.7,3.8,157.0
04/13/2025,8,1,LZ_AEN,LZ,12.16,N,2025-04-13 07:00:00,62.3,8.7,0.0
04/13/2025,8,1,LZ_HOUSTON,LZ,13.5,N,2025-04-13 07:00:00,66.1,11.7,3.0
04/13/2025,8,1,LZ_NORTH,LZ,14.05,N,2025-04-13 07:00:00,62.8,13.2,5.0
04/15/2025,14,4,LZ_AEN,LZ,22.58,N,2025-04-15 13:00:00,74.6,14.9,277.0
04/15/2025,14,4,LZ_HOUSTON,LZ,26.86,N,2025-04-15 13:00:00,73.9,9.7,144.0
04/15/2025,14,4,LZ_NORTH,LZ,24.62,N,2025-04-15 13:00:00,71.2,10.1,53.0
04/15/2025,5,4,LZ_AEN,LZ,20.13,N,2025-04-15 04:00:00,68.0,1.3,0.0
04/15/2025,5,4,LZ_HOUSTON,LZ,20.3,N,2025-04-15 04:00:00,67.5,5.0,0.0
04/15/2025,5,4,LZ_NORTH,LZ,20.51,N,2025-04-15 04:00:00,64.2,12.8,0.0
04/13/2025,17,1,LZ_AEN,LZ,12.23,N,2025-04-13 16:00:00,91.8,12.0,696.0
04/13/2025,17,1,LZ_HOUSTON,LZ,21.57,N,2025-04-13 16:00:00,81.2,18.7,692.0
04/13/2025,17,1,LZ_NORTH,LZ,19.39,N,2025-04-13 16:00:00,89.8,17.9,925.0
04/11/2025,3,3,LZ_AEN,LZ,29.77,N,2025-04-11 02:00:00,65.0,0.0,0.0
04/11/2025,3,3,LZ_HOUSTON,LZ,29.3,N,2025-04-11 02:00:00,65.9,4.7,0.0
04/11/2025,3,3,LZ_NORTH,LZ,29.72,N,2025-04-11 02:00:00,69.1,7.0,0.0
04/14/2025,8,4,LZ_AEN,LZ,21.73,N,2025-04-14 07:00:00,65.9,7.9,0.0
04/14/2025,8,4,LZ_HOUSTON,LZ,18.22,N,2025-04-14 07:00:00,68.3,7.3,0.0
04/14/2025,8,4,LZ_NORTH,LZ,13.69,N,2025-04-14 07:00:00,64.1,11.6,5.0
04/11/2025,21,3,LZ_AEN,LZ,45.88,N,2025-04-11 20:00:00,80.3,1.9,0.0
04/11/2025,21,3,LZ_HOUSTON,LZ,45.7,N,2025-04-11 20:00:00,80.5,10.0,0.0
04/11/2025,21,3,LZ_NORTH,LZ,45.82,N,2025-04-11 20:00:00,73.7,1.1,0.0
04/14/2025,7,2,LZ_AEN,LZ,32.15,N,2025-04-14 06:00:00,66.1,11.8,0.0
04/14/2025,7,2,LZ_HOUSTON,LZ,29.87,N,2025-04-14 06:00:00,69.8,9.9,0.0
04/14/2025,7,2,LZ_NORTH,LZ,28.82,N,2025-04-14 06:00:00,65.0,13.1,0.0
04/14/2025,18,2,LZ_AEN,LZ,63.75,N,2025-04-14 17:00:00,90.8,8.0,507.0
04/14/2025,18,2,LZ_HOUSTON,LZ,32.33,N,2025-04-14 17:00:00,82.6,8.7,75.0
04/14/2025,18,2,LZ_NORTH,LZ,21.81,N,2025-04-14 17:00:00,84.9,3.7,461.0
04/14/2025,11,2,LZ_AEN,LZ,6.06,N,2025-04-14 10:00:00,73.1,10.2,495.0
04/14/2025,11,2,LZ_HOUSTON,LZ,19.93,N,2025-04-14 10:00:00,72.0,9.4,168.0
04/14/2025,11,2,LZ_NORTH,LZ,11.4,N,2025-04-14 10:00:00,69.7,12.4,755.0
04/15/2025,19,2,LZ_AEN,LZ,31.86,N,2025-04-15 18:00:00,81.2,4.8,346.0
04/15/2025,19,2,LZ_HOUSTON,LZ,30.71,N,2025-04-15 18:00:00,77.3,10.9,199.0
04/15/2025,19,2,LZ_NORTH,LZ,26.78,N,2025-04-15 18:00:00,73.6,7.8,147.0
04/15/2025,10,2,LZ_AEN,LZ,22.78,N,2025-04-15 09:00:00,66.8,12.5,74.0
04/15/2025,10,2,LZ_HOUSTON,LZ,22.05,N,2025-04-15 09:00:00,70.0,5.3,135.0
04/15/2025,10,2,LZ_NORTH,LZ,20.6,N,2025-04-15 09:00:00,62.5,11.1,113.0
04/14/2025,2,2,LZ_AEN,LZ,15.84,N,2025-04-14 01:00:00,66.6,6.6,0.0
04/14/2025,2,2,LZ_HOUSTON,LZ,18.55,N,2025-04-14 01:00:00,68.3,16.5,0.0
04/14/2025,2,2,LZ_NORTH,LZ,19.09,N,2025-04-14 01:00:00,73.6,16.4,0.0
04/11/2025,4,4,LZ_AEN,LZ,24.68,N,2025-04-11 03:00:00,62.7,0.0,0.0
04/11/2025,4,4,LZ_HOUSTON,LZ,24.68,N,2025-04-11 03:00:00,65.9,3.6,0.0
04/11/2025,4,4,LZ_NORTH,LZ,24.68,N,2025-04-11 03:00:00,66.8,4.9,0.0
04/15/2025,20,4,LZ_AEN,LZ,96.46,N,2025-04-15 19:00:00,80.0,5.2,39.0
04/15/2025,20,4,LZ_HOUSTON,LZ,95.15,N,2025-04-15 19:00:00,75.5,8.0,24.0
04/15/2025,20,4,LZ_NORTH,LZ,95.95,N,2025-04-15 19:00:00,72.3,8.7,40.0
04/13/2025,12,1,LZ_AEN,LZ,-7.41,N,2025-04-13 11:00:00,77.3,11.6,670.0
04/13/2025,12,1,LZ_HOUSTON,LZ,13.41,N,2025-04-13 11:00:00,75.7,10.5,170.0
04/13/2025,12,1,LZ_NORTH,LZ,-3.88,N,2025-04-13 11:00:00,77.5,16.8,1047.0
04/12/2025,20,1,LZ_AEN,LZ,85.09,N,2025-04-12 19:00:00,84.8,12.0,90.0
04/12/2025,20,1,LZ_HOUSTON,LZ,34.1,N,2025-04-12 19:00:00,77.2,12.6,18.0
04/12/2025,20,1,LZ_NORTH,LZ,20.4,N,2025-04-12 19:00:00,80.1,14.4,38.0
04/15/2025,2,4,LZ_AEN,LZ,19.44,N,2025-04-15 01:00:00,69.6,7.4,0.0
04/15/2025,2,4,LZ_HOUSTON,LZ,19.54,N,2025-04-15 01:00:00,69.6,12.7,0.0
04/15/2025,2,4,LZ_NORTH,LZ,19.82,N,2025-04-15 01:00:00,69.2,16.8,0.0
04/11/2025,6,3,LZ_AEN,LZ,36.71,N,2025-04-11 05:00:00,59.7,0.0,0.0
04/11/2025,6,3,LZ_HOUSTON,LZ,36.72,N,2025-04-11 05:00:00,65.9,11.7,0.0
04/11/2025,6,3,LZ_NORTH,LZ,36.76,N,2025-04-11 05:00:00,61.4,3.6,0.0
04/11/2025,15,3,LZ_AEN,LZ,22.04,N,2025-04-11 14:00:00,86.6,4.7,866.0
04/11/2025,15,3,LZ_HOUSTON,LZ,30.52,N,2025-04-11 14:00:00,81.2,10.7,900.0
04/11/2025,15,3,LZ_NORTH,LZ,38.33,N,2025-04-11 14:00:00,79.4,3.0,15.0
04/12/2025,9,1,LZ_AEN,LZ,0.8,N,2025-04-12 08:00:00,60.8,0.0,68.0
04/12/2025,9,1,LZ_HOUSTON,LZ,0.4,N,2025-04-12 08:00:00,67.3,10.4,33.0
04/12/2025,9,1,LZ_NORTH,LZ,-0.76,N,2025-04-12 08:00:00,57.7,8.2,56.0
04/15/2025,13,4,LZ_AEN,LZ,19.78,N,2025-04-15 12:00:00,72.7,9.2,370.0
04/15/2025,13,4,LZ_HOUSTON,LZ,29.98,N,2025-04-15 12:00:00,73.7,7.4,221.0
04/15/2025,13,4,LZ_NORTH,LZ,31.65,N,2025-04-15 12:00:00,69.7,10.2,1137.0
04/13/2025,1,1,LZ_AEN,LZ,16.11,N,2025-04-13 00:00:00,69.9,8.8,0.0
04/13/2025,1,1,LZ_HOUSTON,LZ,17.66,N,2025-04-13 00:00:00,68.0,8.6,0.0
04/13/2025,1,1,LZ_NORTH,LZ,17.05,N,2025-04-13 00:00:00,70.3,12.7,0.0
04/14/2025,20,4,LZ_AEN,LZ,117.97,N,2025-04-14 19:00:00,88.1,7.9,54.0
04/14/2025,20,4,LZ_HOUSTON,LZ,84.64,N,2025-04-14 19:00:00,79.1,10.3,14.0
04/14/2025,20,4,LZ_NORTH,LZ,85.33,N,2025-04-14 19:00:00,82.5,10.5,36.0
04/18/2025,5,1,LZ_AEN,LZ,14.89,N,2025-04-18 04:00:00,68.9,8.4,0.0
04/18/2025,5,1,LZ_HOUSTON,LZ,16.25,N,2025-04-18 04:00:00,71.9,18.5,0.0
04/18/2025,5,1,LZ_NORTH,LZ,16.04,N,2025-04-18 04:00:00,70.4,16.6,0.0
04/15/2025,2,2,LZ_AEN,LZ,20.08,N,2025-04-15 01:00:00,69.6,7.4,0.0
04/15/2025,2,2,LZ_HOUSTON,LZ,20.2,N,2025-04-15 01:00:00,69.6,12.7,0.0
04/15/2025,2,2,LZ_NORTH,LZ,20.46,N,2025-04-15 01:00:00,69.2,16.8,0.0
04/14/2025,10,2,LZ_AEN,LZ,3.84,N,2025-04-14 09:00:00,69.0,13.1,316.0
04/14/2025,10,2,LZ_HOUSTON,LZ,16.59,N,2025-04-14 09:00:00,71.7,9.2,98.0
04/14/2025,10,2,LZ_NORTH,LZ,11.87,N,2025-04-14 09:00:00,66.4,8.1,289.0
04/14/2025,19,2,LZ_AEN,LZ,138.46,N,2025-04-14 18:00:00,89.5,9.1,399.0
04/14/2025,19,2,LZ_HOUSTON,LZ,92.7,N,2025-04-14 18:00:00,81.0,8.2,287.0
04/14/2025,19,2,LZ_NORTH,LZ,79.09,N,2025-04-14 18:00:00,85.1,5.5,204.0
04/15/2025,11,2,LZ_AEN,LZ,34.61,N,2025-04-15 10:00:00,69.2,10.5,180.0
04/15/2025,11,2,LZ_HOUSTON,LZ,18.89,N,2025-04-15 10:00:00,73.4,4.8,434.0
04/15/2025,11,2,LZ_NORTH,LZ,5.23,N,2025-04-15 10:00:00,65.0,11.3,830.0
04/12/2025,1,1,LZ_AEN,LZ,19.89,N,2025-04-12 00:00:00,67.2,0.1,0.0
04/12/2025,1,1,LZ_HOUSTON,LZ,18.99,N,2025-04-12 00:00:00,73.9,0.5,0.0
04/12/2025,1,1,LZ_NORTH,LZ,16.05,N,2025-04-12 00:00:00,65.0,5.3,0.0
04/14/2025,13,4,LZ_AEN,LZ,10.43,N,2025-04-14 12:00:00,79.8,16.7,791.0
04/14/2025,13,4,LZ_HOUSTON,LZ,30.31,N,2025-04-14 12:00:00,75.9,13.7,909.0
04/14/2025,13,4,LZ_NORTH,LZ,34.45,N,2025-04-14 12:00:00,77.3,12.5,589.0
04/13/2025,9,1,LZ_AEN,LZ,-1.96,N,2025-04-13 08:00:00,63.3,10.1,62.0
04/13/2025,9,1,LZ_HOUSTON,LZ,-2.2,N,2025-04-13 08:00:00,66.3,11.6,45.0
04/13/2025,9,1,LZ_NORTH,LZ,-3.43,N,2025-04-13 08:00:00,63.2,11.7,52.0
04/14/2025,2,4,LZ_AEN,LZ,15.59,N,2025-04-14 01:00:00,66.6,6.6,0.0
04/14/2025,2,4,LZ_HOUSTON,LZ,17.04,N,2025-04-14 01:00:00,68.3,16.5,0.0
04/14/2025,2,4,LZ_NORTH,LZ,17.38,N,2025-04-14 01:00:00,73.6,16.4,0.0
04/13/2025,20,1,LZ_AEN,LZ,74.65,N,2025-04-13 19:00:00,86.0,13.8,86.0
04/13/2025,20,1,LZ_HOUSTON,LZ,38.37,N,2025-04-13 19:00:00,77.4,14.2,15.0
04/13/2025,20,1,LZ_NORTH,LZ,35.82,N,2025-04-13 19:00:00,87.7,17.0,42.0
04/15/2025,24,2,LZ_AEN,LZ,26.24,N,2025-04-15 23:00:00,74.8,3.7,0.0
04/15/2025,24,2,LZ_HOUSTON,LZ,25.55,N,2025-04-15 23:00:00,71.4,12.6,0.0
04/15/2025,24,2,LZ_NORTH,LZ,24.32,N,2025-04-15 23:00:00,62.3,3.0,0.0
04/12/2025,12,1,LZ_AEN,LZ,-5.33,N,2025-04-12 11:00:00,77.4,11.0,652.0
04/12/2025,12,1,LZ_HOUSTON,LZ,1.52,N,2025-04-12 11:00:00,77.1,12.1,93.0
04/12/2025,12,1,LZ_NORTH,LZ,-5.32,N,2025-04-12 11:00:00,71.5,12.9,1024.0
04/11/2025,13,3,LZ_AEN,LZ,16.61,N,2025-04-11 12:00:00,81.9,5.8,778.0
04/11/2025,13,3,LZ_HOUSTON,LZ,22.37,N,2025-04-11 12:00:00,79.1,9.2,663.0
04/11/2025,13,3,LZ_NORTH,LZ,25.37,N,2025-04-11 12:00:00,77.6,8.6,1142.0
04/15/2025,15,4,LZ_AEN,LZ,37.24,N,2025-04-15 14:00:00,76.7,7.8,833.0
04/15/2025,15,4,LZ_HOUSTON,LZ,26.18,N,2025-04-15 14:00:00,73.9,7.2,104.0
04/15/2025,15,4,LZ_NORTH,LZ,23.57,N,2025-04-15 14:00:00,73.2,11.0,16.0
04/13/2025,18,1,LZ_AEN,LZ,2.6,N,2025-04-13 17:00:00,91.5,13.6,530.0
04/13/2025,18,1,LZ_HOUSTON,LZ,19.48,N,2025-04-13 17:00:00,81.1,18.8,75.0
04/13/2025,18,1,LZ_NORTH,LZ,13.64,N,2025-04-13 17:00:00,90.2,16.4,463.0
04/11/2025,4,3,LZ_AEN,LZ,25.33,N,2025-04-11 03:00:00,62.7,0.0,0.0
04/11/2025,4,3,LZ_HOUSTON,LZ,25.33,N,2025-04-11 03:00:00,65.9,3.6,0.0
04/11/2025,4,3,LZ_NORTH,LZ,25.33,N,2025-04-11 03:00:00,66.8,4.9,0.0
04/11/2025,22,3,LZ_AEN,LZ,25.08,N,2025-04-11 21:00:00,76.5,4.6,0.0
04/11/2025,22,3,LZ_HOUSTON,LZ,24.85,N,2025-04-11 21:00:00,78.5,9.9,0.0
04/11/2025,22,3,LZ_NORTH,LZ,24.42,N,2025-04-11 21:00:00,70.7,1.5,0.0
04/14/2025,8,2,LZ_AEN,LZ,24.32,N,2025-04-14 07:00:00,65.9,7.9,0.0
04/14/2025,8,2,LZ_HOUSTON,LZ,22.54,N,2025-04-14 07:00:00,68.3,7.3,0.0
04/14/2025,8,2,LZ_NORTH,LZ,21.43,N,2025-04-14 07:00:00,64.1,11.6,5.0
04/14/2025,17,2,LZ_AEN,LZ,35.73,N,2025-04-14 16:00:00,90.6,7.9,703.0
04/14/2025,17,2,LZ_HOUSTON,LZ,27.18,N,2025-04-14 16:00:00,82.8,7.3,467.0
04/14/2025,17,2,LZ_NORTH,LZ,28.99,N,2025-04-14 16:00:00,85.1,4.7,262.0
04/12/2025,18,1,LZ_AEN,LZ,15.68,N,2025-04-12 17:00:00,89.4,10.5,522.0
04/12/2025,18,1,LZ_HOUSTON,LZ,17.67,N,2025-04-12 17:00:00,81.0,12.8,195.0
04/12/2025,18,1,LZ_NORTH,LZ,-1.22,N,2025-04-12 17:00:00,82.1,16.1,667.0
04/14/2025,4,4,LZ_AEN,LZ,15.84,N,2025-04-14 03:00:00,65.4,9.6,0.0
04/14/2025,4,4,LZ_HOUSTON,LZ,16.88,N,2025-04-14 03:00:00,68.2,9.5,0.0
04/14/2025,4,4,LZ_NORTH,LZ,16.02,N,2025-04-14 03:00:00,68.7,13.8,0.0
04/14/2025,15,4,LZ_AEN,LZ,31.71,N,2025-04-14 14:00:00,87.4,6.9,870.0
04/14/2025,15,4,LZ_HOUSTON,LZ,28.75,N,2025-04-14 14:00:00,80.9,13.4,1014.0
