DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag,timestamp
04/12/2025,5,3,LZ_HOUSTON,LZEW,16.34,N,2025-04-12 04:00:00
04/12/2025,5,3,LZ_HOUSTON,LZ,16.34,N,2025-04-12 04:00:00
04/12/2025,5,3,LZ_NORTH,LZ,15.98,N,2025-04-12 04:00:00
04/12/2025,5,3,LZ_NORTH,LZEW,15.98,N,2025-04-12 04:00:00
04/16/2025,3,4,LZ_AEN,LZEW,21.39,N,2025-04-16 02:00:00
04/16/2025,3,4,LZ_AEN,LZ,21.39,N,2025-04-16 02:00:00
04/16/2025,3,4,LZ_HOUSTON,LZ,19.66,N,2025-04-16 02:00:00
04/16/2025,3,4,LZ_HOUSTON,LZEW,19.66,N,2025-04-16 02:00:00
04/16/2025,3,4,LZ_NORTH,LZ,16.55,N,2025-04-16 02:00:00
04/16/2025,3,4,LZ_NORTH,LZEW,16.55,N,2025-04-16 02:00:00
04/11/2025,19,1,LZ_AEN,LZEW,28.65,N,2025-04-11 18:00:00
04/11/2025,19,1,LZ_AEN,LZ,28.65,N,2025-04-11 18:00:00
04/11/2025,19,1,LZ_HOUSTON,LZ,30.76,N,2025-04-11 18:00:00
04/11/2025,19,1,LZ_HOUSTON,LZEW,30.77,N,2025-04-11 18:00:00
04/11/2025,19,1,LZ_NORTH,LZ,28.39,N,2025-04-11 18:00:00
04/11/2025,19,1,LZ_NORTH,LZEW,28.39,N,2025-04-11 18:00:00
04/16/2025,21,4,LZ_AEN,LZEW,103.75,N,2025-04-16 20:00:00
04/16/2025,21,4,LZ_AEN,LZ,103.7,N,2025-04-16 20:00:00
04/16/2025,21,4,LZ_HOUSTON,LZEW,107.78,N,2025-04-16 20:00:00
04/16/2025,21,4,LZ_HOUSTON,LZ,107.75,N,2025-04-16 20:00:00
04/16/2025,21,4,LZ_NORTH,LZ,128.26,N,2025-04-16 20:00:00
04/16/2025,21,4,LZ_NORTH,LZEW,128.3,N,2025-04-16 20:00:00
04/17/2025,1,2,LZ_AEN,LZEW,31.28,N,2025-04-17 00:00:00
04/17/2025,1,2,LZ_AEN,LZ,31.26,N,2025-04-17 00:00:00
04/17/2025,1,2,LZ_HOUSTON,LZEW,35.06,N,2025-04-17 00:00:00
04/17/2025,1,2,LZ_HOUSTON,LZ,35.04,N,2025-04-17 00:00:00
04/17/2025,1,2,LZ_NORTH,LZ,39.28,N,2025-04-17 00:00:00
04/17/2025,1,2,LZ_NORTH,LZEW,39.31,N,2025-04-17 00:00:00
04/16/2025,9,2,LZ_AEN,LZEW,12.19,N,2025-04-16 08:00:00
04/16/2025,9,2,LZ_AEN,LZ,12.2,N,2025-04-16 08:00:00
04/16/2025,9,2,LZ_HOUSTON,LZEW,12.27,N,2025-04-16 08:00:00
04/16/2025,9,2,LZ_HOUSTON,LZ,12.28,N,2025-04-16 08:00:00
04/16/2025,9,2,LZ_NORTH,LZ,12.45,N,2025-04-16 08:00:00
04/16/2025,9,2,LZ_NORTH,LZEW,12.45,N,2025-04-16 08:00:00
04/18/2025,12,3,LZ_AEN,LZEW,2.47,N,2025-04-18 11:00:00
04/18/2025,12,3,LZ_AEN,LZ,2.47,N,2025-04-18 11:00:00
04/18/2025,12,3,LZ_HOUSTON,LZEW,13.17,N,2025-04-18 11:00:00
04/18/2025,12,3,LZ_HOUSTON,LZ,13.17,N,2025-04-18 11:00:00
04/18/2025,12,3,LZ_NORTH,LZ,12.1,N,2025-04-18 11:00:00
04/18/2025,12,3,LZ_NORTH,LZEW,12.1,N,2025-04-18 11:00:00
04/18/2025,1,3,LZ_AEN,LZEW,17.22,N,2025-04-18 00:00:00
04/18/2025,1,3,LZ_AEN,LZ,17.22,N,2025-04-18 00:00:00
04/18/2025,1,3,LZ_HOUSTON,LZEW,20.27,N,2025-04-18 00:00:00
04/18/2025,1,3,LZ_HOUSTON,LZ,20.27,N,2025-04-18 00:00:00
04/18/2025,1,3,LZ_NORTH,LZ,22.41,N,2025-04-18 00:00:00
04/18/2025,1,3,LZ_NORTH,LZEW,22.41,N,2025-04-18 00:00:00
04/16/2025,20,2,LZ_AEN,LZEW,84.08,N,2025-04-16 19:00:00
04/16/2025,20,2,LZ_AEN,LZ,84.05,N,2025-04-16 19:00:00
04/16/2025,20,2,LZ_HOUSTON,LZEW,66.06,N,2025-04-16 19:00:00
04/16/2025,20,2,LZ_HOUSTON,LZ,66.06,N,2025-04-16 19:00:00
04/16/2025,20,2,LZ_NORTH,LZEW,83.97,N,2025-04-16 19:00:00
04/16/2025,20,2,LZ_NORTH,LZ,83.94,N,2025-04-16 19:00:00
04/17/2025,12,2,LZ_AEN,LZEW,9.9,N,2025-04-17 11:00:00
04/17/2025,12,2,LZ_AEN,LZ,9.9,N,2025-04-17 11:00:00
04/17/2025,12,2,LZ_HOUSTON,LZ,17.08,N,2025-04-17 11:00:00
04/17/2025,12,2,LZ_HOUSTON,LZEW,17.08,N,2025-04-17 11:00:00
04/17/2025,12,2,LZ_NORTH,LZ,10.36,N,2025-04-17 11:00:00
04/17/2025,12,2,LZ_NORTH,LZEW,10.37,N,2025-04-17 11:00:00
04/11/2025,11,1,LZ_AEN,LZEW,17.46,N,2025-04-11 10:00:00
04/11/2025,11,1,LZ_AEN,LZ,17.46,N,2025-04-11 10:00:00
04/11/2025,11,1,LZ_HOUSTON,LZEW,19.13,N,2025-04-11 10:00:00
04/11/2025,11,1,LZ_HOUSTON,LZ,19.13,N,2025-04-11 10:00:00
04/11/2025,11,1,LZ_NORTH,LZ,21.62,N,2025-04-11 10:00:00
04/11/2025,11,1,LZ_NORTH,LZEW,21.62,N,2025-04-11 10:00:00
04/17/2025,3,4,LZ_AEN,LZEW,18.73,N,2025-04-17 02:00:00
04/17/2025,3,4,LZ_AEN,LZ,18.73,N,2025-04-17 02:00:00
04/17/2025,3,4,LZ_HOUSTON,LZEW,21.68,N,2025-04-17 02:00:00
04/17/2025,3,4,LZ_HOUSTON,LZ,21.68,N,2025-04-17 02:00:00
04/17/2025,3,4,LZ_NORTH,LZEW,22.05,N,2025-04-17 02:00:00
04/17/2025,3,4,LZ_NORTH,LZ,22.05,N,2025-04-17 02:00:00
04/13/2025,5,3,LZ_AEN,LZEW,12.5,N,2025-04-13 04:00:00
04/13/2025,5,3,LZ_AEN,LZ,12.5,N,2025-04-13 04:00:00
04/13/2025,5,3,LZ_HOUSTON,LZEW,15.45,N,2025-04-13 04:00:00
04/13/2025,5,3,LZ_HOUSTON,LZ,15.45,N,2025-04-13 04:00:00
04/13/2025,5,3,LZ_NORTH,LZ,14.45,N,2025-04-13 04:00:00
04/13/2025,5,3,LZ_NORTH,LZEW,14.45,N,2025-04-13 04:00:00
04/13/2025,16,3,LZ_AEN,LZEW,10.89,N,2025-04-13 15:00:00
04/13/2025,16,3,LZ_AEN,LZ,10.89,N,2025-04-13 15:00:00
04/13/2025,16,3,LZ_HOUSTON,LZEW,21.88,N,2025-04-13 15:00:00
04/13/2025,16,3,LZ_HOUSTON,LZ,21.88,N,2025-04-13 15:00:00
04/13/2025,16,3,LZ_NORTH,LZ,21.31,N,2025-04-13 15:00:00
04/13/2025,16,3,LZ_NORTH,LZEW,21.29,N,2025-04-13 15:00:00
04/11/2025,5,1,LZ_AEN,LZEW,24.51,N,2025-04-11 04:00:00
04/11/2025,5,1,LZ_AEN,LZ,24.51,N,2025-04-11 04:00:00
04/11/2025,5,1,LZ_HOUSTON,LZEW,24.51,N,2025-04-11 04:00:00
04/11/2025,5,1,LZ_HOUSTON,LZ,24.51,N,2025-04-11 04:00:00
04/11/2025,5,1,LZ_NORTH,LZEW,24.51,N,2025-04-11 04:00:00
04/11/2025,5,1,LZ_NORTH,LZ,24.51,N,2025-04-11 04:00:00
04/17/2025,12,4,LZ_AEN,LZEW,5.96,N,2025-04-17 11:00:00
04/17/2025,12,4,LZ_AEN,LZ,5.97,N,2025-04-17 11:00:00
04/17/2025,12,4,LZ_HOUSTON,LZEW,17.15,N,2025-04-17 11:00:00
04/17/2025,12,4,LZ_HOUSTON,LZ,17.16,N,2025-04-17 11:00:00
04/17/2025,12,4,LZ_NORTH,LZEW,20.13,N,2025-04-17 11:00:00
04/17/2025,12,4,LZ_NORTH,LZ,20.14,N,2025-04-17 11:00:00
04/11/2025,2,1,LZ_AEN,LZEW,29.74,N,2025-04-11 01:00:00
04/11/2025,2,1,LZ_AEN,LZ,29.74,N,2025-04-11 01:00:00
04/11/2025,2,1,LZ_HOUSTON,LZEW,28.87,N,2025-04-11 01:00:00
04/11/2025,2,1,LZ_HOUSTON,LZ,28.87,N,2025-04-11 01:00:00
04/11/2025,2,1,LZ_NORTH,LZEW,29.6,N,2025-04-11 01:00:00
04/11/2025,2,1,LZ_NORTH,LZ,29.6,N,2025-04-11 01:00:00
04/16/2025,12,2,LZ_AEN,LZEW,2.87,N,2025-04-16 11:00:00
04/16/2025,12,2,LZ_AEN,LZ,2.87,N,2025-04-16 11:00:00
04/16/2025,12,2,LZ_HOUSTON,LZEW,16.57,N,2025-04-16 11:00:00
04/16/2025,12,2,LZ_HOUSTON,LZ,16.57,N,2025-04-16 11:00:00
04/16/2025,12,2,LZ_NORTH,LZ,6.77,N,2025-04-16 11:00:00
04/16/2025,12,2,LZ_NORTH,LZEW,6.77,N,2025-04-16 11:00:00
04/17/2025,20,2,LZ_AEN,LZEW,35.61,N,2025-04-17 19:00:00
04/17/2025,20,2,LZ_AEN,LZ,35.6,N,2025-04-17 19:00:00
04/17/2025,20,2,LZ_HOUSTON,LZ,33.03,N,2025-04-17 19:00:00
04/17/2025,20,2,LZ_HOUSTON,LZEW,33.03,N,2025-04-17 19:00:00
04/17/2025,20,2,LZ_NORTH,LZ,39.93,N,2025-04-17 19:00:00
04/17/2025,20,2,LZ_NORTH,LZEW,39.94,N,2025-04-17 19:00:00
04/11/2025,24,1,LZ_AEN,LZEW,21.02,N,2025-04-11 23:00:00
04/11/2025,24,1,LZ_AEN,LZ,21.03,N,2025-04-11 23:00:00
04/11/2025,24,1,LZ_HOUSTON,LZEW,20.31,N,2025-04-11 23:00:00
04/11/2025,24,1,LZ_HOUSTON,LZ,20.31,N,2025-04-11 23:00:00
04/11/2025,24,1,LZ_NORTH,LZEW,18.71,N,2025-04-11 23:00:00
04/11/2025,24,1,LZ_NORTH,LZ,18.72,N,2025-04-11 23:00:00
04/18/2025,9,3,LZ_AEN,LZEW,14.49,N,2025-04-18 08:00:00
04/18/2025,9,3,LZ_AEN,LZ,14.49,N,2025-04-18 08:00:00
04/18/2025,9,3,LZ_HOUSTON,LZEW,14.22,N,2025-04-18 08:00:00
04/18/2025,9,3,LZ_HOUSTON,LZ,14.22,N,2025-04-18 08:00:00
04/18/2025,9,3,LZ_NORTH,LZEW,14.65,N,2025-04-18 08:00:00
04/18/2025,9,3,LZ_NORTH,LZ,14.66,N,2025-04-18 08:00:00
04/17/2025,9,2,LZ_AEN,LZEW,17.9,N,2025-04-17 08:00:00
04/17/2025,9,2,LZ_AEN,LZ,17.9,N,2025-04-17 08:00:00
04/17/2025,9,2,LZ_HOUSTON,LZEW,20.2,N,2025-04-17 08:00:00
04/17/2025,9,2,LZ_HOUSTON,LZ,20.2,N,2025-04-17 08:00:00
04/17/2025,9,2,LZ_NORTH,LZ,20.95,N,2025-04-17 08:00:00
04/17/2025,9,2,LZ_NORTH,LZEW,20.95,N,2025-04-17 08:00:00
04/16/2025,1,2,LZ_AEN,LZEW,23.1,N,2025-04-16 00:00:00
04/16/2025,1,2,LZ_AEN,LZ,23.1,N,2025-04-16 00:00:00
04/16/2025,1,2,LZ_HOUSTON,LZEW,22.34,N,2025-04-16 00:00:00
04/16/2025,1,2,LZ_HOUSTON,LZ,22.34,N,2025-04-16 00:00:00
04/16/2025,1,2,LZ_NORTH,LZ,21.0,N,2025-04-16 00:00:00
04/16/2025,1,2,LZ_NORTH,LZEW,21.0,N,2025-04-16 00:00:00
04/17/2025,21,4,LZ_AEN,LZEW,23.58,N,2025-04-17 20:00:00
04/17/2025,21,4,LZ_AEN,LZ,23.58,N,2025-04-17 20:00:00
04/17/2025,21,4,LZ_HOUSTON,LZEW,26.9,N,2025-04-17 20:00:00
04/17/2025,21,4,LZ_HOUSTON,LZ,26.9,N,2025-04-17 20:00:00
04/17/2025,21,4,LZ_NORTH,LZ,33.03,N,2025-04-17 20:00:00
04/17/2025,21,4,LZ_NORTH,LZEW,33.03,N,2025-04-17 20:00:00
04/13/2025,22,3,LZ_AEN,LZEW,25.79,N,2025-04-13 21:00:00
04/13/2025,22,3,LZ_AEN,LZ,25.78,N,2025-04-13 21:00:00
04/13/2025,22,3,LZ_HOUSTON,LZ,25.39,N,2025-04-13 21:00:00
04/13/2025,22,3,LZ_HOUSTON,LZEW,25.39,N,2025-04-13 21:00:00
04/13/2025,22,3,LZ_NORTH,LZ,30.08,N,2025-04-13 21:00:00
04/13/2025,22,3,LZ_NORTH,LZEW,30.08,N,2025-04-13 21:00:00
04/16/2025,8,2,LZ_AEN,LZEW,22.57,N,2025-04-16 07:00:00
04/16/2025,8,2,LZ_AEN,LZ,22.57,N,2025-04-16 07:00:00
04/16/2025,8,2,LZ_HOUSTON,LZEW,21.98,N,2025-04-16 07:00:00
04/16/2025,8,2,LZ_HOUSTON,LZ,21.99,N,2025-04-16 07:00:00
04/16/2025,8,2,LZ_NORTH,LZ,20.96,N,2025-04-16 07:00:00
04/16/2025,8,2,LZ_NORTH,LZEW,20.97,N,2025-04-16 07:00:00
04/16/2025,17,2,LZ_AEN,LZEW,29.56,N,2025-04-16 16:00:00
04/16/2025,17,2,LZ_AEN,LZ,29.57,N,2025-04-16 16:00:00
04/16/2025,17,2,LZ_HOUSTON,LZEW,41.95,N,2025-04-16 16:00:00
04/16/2025,17,2,LZ_HOUSTON,LZ,41.94,N,2025-04-16 16:00:00
04/16/2025,17,2,LZ_NORTH,LZEW,21.73,N,2025-04-16 16:00:00
04/16/2025,17,2,LZ_NORTH,LZ,21.69,N,2025-04-16 16:00:00
04/13/2025,13,3,LZ_AEN,LZEW,-0.74,N,2025-04-13 12:00:00
04/13/2025,13,3,LZ_AEN,LZ,-0.74,N,2025-04-13 12:00:00
04/13/2025,13,3,LZ_HOUSTON,LZEW,20.55,N,2025-04-13 12:00:00
04/13/2025,13,3,LZ_HOUSTON,LZ,20.55,N,2025-04-13 12:00:00
04/13/2025,13,3,LZ_NORTH,LZ,3.12,N,2025-04-13 12:00:00
04/13/2025,13,3,LZ_NORTH,LZEW,3.12,N,2025-04-13 12:00:00
04/11/2025,7,1,LZ_AEN,LZEW,36.01,N,2025-04-11 06:00:00
04/11/2025,7,1,LZ_AEN,LZ,35.99,N,2025-04-11 06:00:00
04/11/2025,7,1,LZ_HOUSTON,LZ,36.01,N,2025-04-11 06:00:00
04/11/2025,7,1,LZ_HOUSTON,LZEW,36.03,N,2025-04-11 06:00:00
04/11/2025,7,1,LZ_NORTH,LZ,36.07,N,2025-04-11 06:00:00
04/11/2025,7,1,LZ_NORTH,LZEW,36.09,N,2025-04-11 06:00:00
04/17/2025,15,4,LZ_AEN,LZEW,9.9,N,2025-04-17 14:00:00
04/17/2025,15,4,LZ_AEN,LZ,9.9,N,2025-04-17 14:00:00
04/17/2025,15,4,LZ_HOUSTON,LZEW,21.69,N,2025-04-17 14:00:00
04/17/2025,15,4,LZ_HOUSTON,LZ,21.69,N,2025-04-17 14:00:00
04/17/2025,15,4,LZ_NORTH,LZ,19.39,N,2025-04-17 14:00:00
04/17/2025,15,4,LZ_NORTH,LZEW,19.39,N,2025-04-17 14:00:00
04/13/2025,7,2,LZ_AEN,LZEW,13.69,N,2025-04-13 06:00:00
04/13/2025,7,2,LZ_AEN,LZ,13.69,N,2025-04-13 06:00:00
04/13/2025,7,2,LZ_HOUSTON,LZEW,14.99,N,2025-04-13 06:00:00
04/13/2025,7,2,LZ_HOUSTON,LZ,14.99,N,2025-04-13 06:00:00
04/13/2025,7,2,LZ_NORTH,LZ,15.11,N,2025-04-13 06:00:00
04/13/2025,7,2,LZ_NORTH,LZEW,15.11,N,2025-04-13 06:00:00
04/17/2025,4,4,LZ_AEN,LZEW,18.29,N,2025-04-17 03:00:00
04/17/2025,4,4,LZ_AEN,LZ,18.29,N,2025-04-17 03:00:00
04/17/2025,4,4,LZ_HOUSTON,LZEW,20.97,N,2025-04-17 03:00:00
04/17/2025,4,4,LZ_HOUSTON,LZ,20.97,N,2025-04-17 03:00:00
04/17/2025,4,4,LZ_NORTH,LZ,21.18,N,2025-04-17 03:00:00
04/17/2025,4,4,LZ_NORTH,LZEW,21.18,N,2025-04-17 03:00:00
04/11/2025,18,1,LZ_AEN,LZEW,25.56,N,2025-04-11 17:00:00
04/11/2025,18,1,LZ_AEN,LZ,25.56,N,2025-04-11 17:00:00
04/11/2025,18,1,LZ_HOUSTON,LZEW,37.1,N,2025-04-11 17:00:00
04/11/2025,18,1,LZ_HOUSTON,LZ,37.09,N,2025-04-11 17:00:00
04/11/2025,18,1,LZ_NORTH,LZ,29.72,N,2025-04-11 17:00:00
04/11/2025,18,1,LZ_NORTH,LZEW,29.72,N,2025-04-11 17:00:00
04/18/2025,8,3,LZ_AEN,LZEW,17.43,N,2025-04-18 07:00:00
04/18/2025,8,3,LZ_AEN,LZ,17.43,N,2025-04-18 07:00:00
04/18/2025,8,3,LZ_HOUSTON,LZEW,16.52,N,2025-04-18 07:00:00
04/18/2025,8,3,LZ_HOUSTON,LZ,16.52,N,2025-04-18 07:00:00
04/18/2025,8,3,LZ_NORTH,LZ,14.84,N,2025-04-18 07:00:00
04/18/2025,8,3,LZ_NORTH,LZEW,14.85,N,2025-04-18 07:00:00
04/17/2025,17,2,LZ_AEN,LZEW,22.08,N,2025-04-17 16:00:00
04/17/2025,17,2,LZ_AEN,LZ,22.08,N,2025-04-17 16:00:00
04/17/2025,17,2,LZ_HOUSTON,LZ,30.09,N,2025-04-17 16:00:00
04/17/2025,17,2,LZ_HOUSTON,LZEW,30.09,N,2025-04-17 16:00:00
04/17/2025,17,2,LZ_NORTH,LZ,19.34,N,2025-04-17 16:00:00
04/17/2025,17,2,LZ_NORTH,LZEW,19.33,N,2025-04-17 16:00:00
04/17/2025,8,2,LZ_AEN,LZEW,69.21,N,2025-04-17 07:00:00
04/17/2025,8,2,LZ_AEN,LZ,69.22,N,2025-04-17 07:00:00
04/17/2025,8,2,LZ_HOUSTON,LZEW,79.75,N,2025-04-17 07:00:00
04/17/2025,8,2,LZ_HOUSTON,LZ,79.76,N,2025-04-17 07:00:00
04/17/2025,8,2,LZ_NORTH,LZ,83.4,N,2025-04-17 07:00:00
04/17/2025,8,2,LZ_NORTH,LZEW,83.39,N,2025-04-17 07:00:00
04/15/2025,3,1,LZ_AEN,LZEW,19.48,N,2025-04-15 02:00:00
04/15/2025,3,1,LZ_AEN,LZ,19.48,N,2025-04-15 02:00:00
04/15/2025,3,1,LZ_HOUSTON,LZ,19.6,N,2025-04-15 02:00:00
04/15/2025,3,1,LZ_HOUSTON,LZEW,19.6,N,2025-04-15 02:00:00
04/15/2025,3,1,LZ_NORTH,LZ,19.85,N,2025-04-15 02:00:00
04/15/2025,3,1,LZ_NORTH,LZEW,19.85,N,2025-04-15 02:00:00
04/12/2025,22,3,LZ_AEN,LZEW,25.2,N,2025-04-12 21:00:00
04/12/2025,22,3,LZ_AEN,LZ,25.19,N,2025-04-12 21:00:00
04/12/2025,22,3,LZ_HOUSTON,LZ,23.92,N,2025-04-12 21:00:00
04/12/2025,22,3,LZ_HOUSTON,LZEW,23.92,N,2025-04-12 21:00:00
04/12/2025,22,3,LZ_NORTH,LZ,21.99,N,2025-04-12 21:00:00
04/12/2025,22,3,LZ_NORTH,LZEW,22.0,N,2025-04-12 21:00:00
04/16/2025,4,4,LZ_AEN,LZEW,19.57,N,2025-04-16 03:00:00
04/16/2025,4,4,LZ_AEN,LZ,19.57,N,2025-04-16 03:00:00
04/16/2025,4,4,LZ_HOUSTON,LZEW,18.36,N,2025-04-16 03:00:00
04/16/2025,4,4,LZ_HOUSTON,LZ,18.36,N,2025-04-16 03:00:00
04/16/2025,4,4,LZ_NORTH,LZEW,16.11,N,2025-04-16 03:00:00
04/16/2025,4,4,LZ_NORTH,LZ,16.11,N,2025-04-16 03:00:00
04/12/2025,7,2,LZ_AEN,LZ,15.8,N,2025-04-12 06:00:00
04/12/2025,7,2,LZ_AEN,LZEW,15.8,N,2025-04-12 06:00:00
04/12/2025,7,2,LZ_HOUSTON,LZEW,17.2,N,2025-04-12 06:00:00
04/12/2025,7,2,LZ_HOUSTON,LZ,17.2,N,2025-04-12 06:00:00
04/12/2025,7,2,LZ_NORTH,LZEW,16.81,N,2025-04-12 06:00:00
04/12/2025,7,2,LZ_NORTH,LZ,16.81,N,2025-04-12 06:00:00
04/16/2025,15,4,LZ_AEN,LZEW,1.7,N,2025-04-16 14:00:00
04/16/2025,15,4,LZ_AEN,LZ,1.7,N,2025-04-16 14:00:00
04/16/2025,15,4,LZ_HOUSTON,LZ,21.3,N,2025-04-16 14:00:00
04/16/2025,15,4,LZ_HOUSTON,LZEW,21.3,N,2025-04-16 14:00:00
04/16/2025,15,4,LZ_NORTH,LZ,20.79,N,2025-04-16 14:00:00
04/16/2025,15,4,LZ_NORTH,LZEW,20.79,N,2025-04-16 14:00:00
04/12/2025,13,3,LZ_AEN,LZEW,0.4,N,2025-04-12 12:00:00
04/12/2025,13,3,LZ_AEN,LZ,0.4,N,2025-04-12 12:00:00
04/12/2025,13,3,LZ_HOUSTON,LZEW,13.12,N,2025-04-12 12:00:00
04/12/2025,13,3,LZ_HOUSTON,LZ,13.11,N,2025-04-12 12:00:00
04/12/2025,13,3,LZ_NORTH,LZEW,-5.16,N,2025-04-12 12:00:00
04/12/2025,13,3,LZ_NORTH,LZ,-5.16,N,2025-04-12 12:00:00
04/11/2025,12,1,LZ_AEN,LZ,16.5,N,2025-04-11 11:00:00
04/11/2025,12,1,LZ_AEN,LZEW,16.5,N,2025-04-11 11:00:00
04/11/2025,12,1,LZ_HOUSTON,LZEW,19.49,N,2025-04-11 11:00:00
04/11/2025,12,1,LZ_HOUSTON,LZ,19.49,N,2025-04-11 11:00:00
04/11/2025,12,1,LZ_NORTH,LZEW,19.38,N,2025-04-11 11:00:00
04/11/2025,12,1,LZ_NORTH,LZ,19.38,N,2025-04-11 11:00:00
04/17/2025,2,4,LZ_AEN,LZEW,19.41,N,2025-04-17 01:00:00
04/17/2025,2,4,LZ_AEN,LZ,19.41,N,2025-04-17 01:00:00
04/17/2025,2,4,LZ_HOUSTON,LZEW,21.77,N,2025-04-17 01:00:00
04/17/2025,2,4,LZ_HOUSTON,LZ,21.77,N,2025-04-17 01:00:00
04/17/2025,2,4,LZ_NORTH,LZ,22.36,N,2025-04-17 01:00:00
04/17/2025,2,4,LZ_NORTH,LZEW,22.36,N,2025-04-17 01:00:00
04/16/2025,24,2,LZ_AEN,LZEW,19.39,N,2025-04-16 23:00:00
04/16/2025,24,2,LZ_AEN,LZ,19.38,N,2025-04-16 23:00:00
04/16/2025,24,2,LZ_HOUSTON,LZ,21.18,N,2025-04-16 23:00:00
04/16/2025,24,2,LZ_HOUSTON,LZEW,21.18,N,2025-04-16 23:00:00
04/16/2025,24,2,LZ_NORTH,LZ,26.81,N,2025-04-16 23:00:00
04/16/2025,24,2,LZ_NORTH,LZEW,26.81,N,2025-04-16 23:00:00
04/13/2025,6,3,LZ_AEN,LZEW,13.02,N,2025-04-13 05:00:00
04/13/2025,6,3,LZ_AEN,LZ,13.02,N,2025-04-13 05:00:00
04/13/2025,6,3,LZ_HOUSTON,LZEW,14.27,N,2025-04-13 05:00:00
04/13/2025,6,3,LZ_HOUSTON,LZ,14.27,N,2025-04-13 05:00:00
04/13/2025,6,3,LZ_NORTH,LZ,14.84,N,2025-04-13 05:00:00
04/13/2025,6,3,LZ_NORTH,LZEW,14.84,N,2025-04-13 05:00:00
04/13/2025,15,3,LZ_AEN,LZEW,0.66,N,2025-04-13 14:00:00
04/13/2025,15,3,LZ_AEN,LZ,0.66,N,2025-04-13 14:00:00
04/13/2025,15,3,LZ_HOUSTON,LZEW,25.78,N,2025-04-13 14:00:00
04/13/2025,15,3,LZ_HOUSTON,LZ,25.77,N,2025-04-13 14:00:00
04/13/2025,15,3,LZ_NORTH,LZEW,11.95,N,2025-04-13 14:00:00
04/13/2025,15,3,LZ_NORTH,LZ,11.94,N,2025-04-13 14:00:00
04/17/2025,13,4,LZ_AEN,LZEW,4.24,N,2025-04-17 12:00:00
04/17/2025,13,4,LZ_AEN,LZ,4.24,N,2025-04-17 12:00:00
04/17/2025,13,4,LZ_HOUSTON,LZEW,18.85,N,2025-04-17 12:00:00
04/17/2025,13,4,LZ_HOUSTON,LZ,18.85,N,2025-04-17 12:00:00
04/17/2025,13,4,LZ_NORTH,LZ,13.89,N,2025-04-17 12:00:00
04/17/2025,13,4,LZ_NORTH,LZEW,13.9,N,2025-04-17 12:00:00
04/11/2025,1,1,LZ_AEN,LZEW,27.76,N,2025-04-11 00:00:00
04/11/2025,1,1,LZ_AEN,LZ,27.76,N,2025-04-11 00:00:00
04/11/2025,1,1,LZ_HOUSTON,LZ,27.36,N,2025-04-11 00:00:00
04/11/2025,1,1,LZ_HOUSTON,LZEW,27.36,N,2025-04-11 00:00:00
04/11/2025,1,1,LZ_NORTH,LZ,27.7,N,2025-04-11 00:00:00
04/11/2025,1,1,LZ_NORTH,LZEW,27.7,N,2025-04-11 00:00:00
04/16/2025,11,2,LZ_AEN,LZEW,6.57,N,2025-04-16 10:00:00
04/16/2025,11,2,LZ_AEN,LZ,6.57,N,2025-04-16 10:00:00
04/16/2025,11,2,LZ_HOUSTON,LZ,20.13,N,2025-04-16 10:00:00
04/16/2025,11,2,LZ_HOUSTON,LZEW,20.13,N,2025-04-16 10:00:00
04/16/2025,11,2,LZ_NORTH,LZ,11.8,N,2025-04-16 10:00:00
04/16/2025,11,2,LZ_NORTH,LZEW,11.79,N,2025-04-16 10:00:00
04/17/2025,19,2,LZ_AEN,LZ,26.94,N,2025-04-17 18:00:00
04/17/2025,19,2,LZ_AEN,LZEW,26.94,N,2025-04-17 18:00:00
04/17/2025,19,2,LZ_HOUSTON,LZEW,26.46,N,2025-04-17 18:00:00
04/17/2025,19,2,LZ_HOUSTON,LZ,26.46,N,2025-04-17 18:00:00
04/17/2025,19,2,LZ_NORTH,LZEW,35.06,N,2025-04-17 18:00:00
04/17/2025,19,2,LZ_NORTH,LZ,35.07,N,2025-04-17 18:00:00
04/18/2025,10,3,LZ_AEN,LZEW,2.27,N,2025-04-18 09:00:00
04/18/2025,10,3,LZ_AEN,LZ,2.27,N,2025-04-18 09:00:00
04/18/2025,10,3,LZ_HOUSTON,LZ,2.73,N,2025-04-18 09:00:00
04/18/2025,10,3,LZ_HOUSTON,LZEW,2.72,N,2025-04-18 09:00:00
04/18/2025,10,3,LZ_NORTH,LZ,2.87,N,2025-04-18 09:00:00
04/18/2025,10,3,LZ_NORTH,LZEW,2.87,N,2025-04-18 09:00:00
04/16/2025,5,2,LZ_AEN,LZEW,21.36,N,2025-04-16 04:00:00
04/16/2025,5,2,LZ_AEN,LZ,21.36,N,2025-04-16 04:00:00
04/16/2025,5,2,LZ_HOUSTON,LZEW,19.3,N,2025-04-16 04:00:00
04/16/2025,5,2,LZ_HOUSTON,LZ,19.3,N,2025-04-16 04:00:00
04/16/2025,5,2,LZ_NORTH,LZ,15.61,N,2025-04-16 04:00:00
04/16/2025,5,2,LZ_NORTH,LZEW,15.61,N,2025-04-16 04:00:00
04/17/2025,10,2,LZ_AEN,LZEW,17.8,N,2025-04-17 09:00:00
